https://www.nativeindonesia.com/danau-rombebai/,"Danau Rombebai, Danau Terbesar Ke-2 Di Tanah Cenderawasih","Danau Rombebai terletak di tepi Sungai Memberamo, 20 km dari Samudera. Danau Rombebai termasuk danau terbesar di Papua, dengan luas danau mencapai 13.700 ha.",danau
https://www.nativeindonesia.com/danau-habema/,"Danau Habema, Danau Sejuta Pesona Di Atas Awan","Pemandangan indah, megah dan mempesona menyambut pengunjung di Danau Habema. Hamparan padang rumput dan hewan endemik adalah keunggulan tak tertandingi area ini",danau
https://www.nativeindonesia.com/danau-paniai/,"Danau Paniai, Danau Terindah Di Dunia Yang Ada Di Tanah Papua","Keindahan alam danau Paniai sungguh luar biasa. Air kebiruan dengan pasir dan tebing-tebing di sekitar tepi. Kondisi alamnya sangat asri, hijau membentang jauh.",danau
https://www.nativeindonesia.com/wisata-situ-bagendit-garut/,Wisata Situ Bagendit Garut,"Situ Bagendit garut merupakan danau alami yang indah. Info seputar Situ Bagendit, lokasi dan alamat, serta informasi lengkapnya bisa rekan baca disini .....",danau
https://mytrip123.com/danau-beratan-bedugul-bali/,7 Spot Foto Danau Beratan Bedugul Bali Terbaru 2020,Berikut spot foto di danau beratan bedugul bali terbaru yang sangat indah. Simak juga info harga tiket masuk dan rute menuju lokasi terbaik.,danau
https://mytrip123.com/danau-batur/,8 Spot Foto Danau Batur - Harga Tiket Masuk - Terbaru 2020,Danau Batur di Kintamani Bali mempunyai banyak spot foto indah bernuansa alam. Simak juga ulasan harga tiket masuk dan rute menuju lokasi terbaik,danau
https://eksotisjogja.com/tag/wisata-danau/,8 Objek Wisata Danau di Jogja Terbaru yang Lagi Hits 2017,"Ada banyak danau di Provinsi Yogyakarta yang menarik, Inilah Objek Wisata Danau di Jogja yang Wajib di Kunjungi saat berkunjung di kota jogja",danau
https://anekatempatwisata.com/wisata-sumatera-barat-danau-singkarak/,Wisata Sumatera Barat - Danau Singkarak,Danau Singkarak adalah danau terluas kedua di dataran Sumatera setelah Danau Toba. Danau ini termasuk dalam jenis danau tektonik.,danau
https://anekatempatwisata.com/wisata-bandung-situ-patenggang/,Wisata Bandung - Situ Patenggang - Aneka Tempat Wisata,Situ Patenggang adalah tempat wisata di Bandung Selatan yang berupa sebuah danau berpemandangan asri dan sejuk dengan perkebunan teh di sekitarnya.,danau
https://anekatempatwisata.com/menikmati-pemandian-sulfur-di-pulau-marisa-danau-ranau/,"Menikmati Pemandian Sulfur di Pulau Marisa, Danau Ranau","Siapa sangka kalau ternyata Lampung juga memiliki potensi wisata alam yang menarik untuk dikunjungi, salah satunya adalah Danau Ranau.",danau
https://anekatempatwisata.com/wisata-sumatera-utara-danau-toba/,Wisata Sumatera Utara - Danau Toba - Aneka Tempat Wisata,Danau Toba yang terletak di Sumatera Utara ini merupakan salah satu tempat wisata terindah yang dimiliki Indonesia.,danau
https://anekatempatwisata.com/ranu-kumbolo-surga-tersembunyi-di-kaki-mahameru/,"Ranu Kumbolo, Surga Tersembunyi Di Kaki Mahameru",Ranu Kumbolo adalah sebuah danau air tawar yang sering menjadi tempat transit dan berkemah bagi para pendaki Gunung Semeru.,danau
https://anekatempatwisata.com/wisata-pulau-flores-danau-kelimutu/,Wisata Pulau Flores - Danau Kelimutu - Aneka Tempat Wisata,"Berada di puncak Gunung Kelimutu, Nusa Tenggara Timur, Danau Kelimutu adalah sebuah tempat wisata alam yang bisa dibilang sangat menakjubkan.",danau
https://pesona.travel/keajaiban/1815/danau-wakadobol-batujajar-airnya-berwarna-hijau,Danau Wakadobol Batujajar Airnya Berwarna Hijau - Pesona Indonesia,"Awalnya Danau Wakadobol hanya sebuah dataran yang kemudian dikeruk untuk diambil pasir dan batunya, lama-kelamaan lubang galian itu semakin besar dan terisi oleh air. Galian tersebut membentuk sebuah danau kecil yang warga sekitar menyebutnya sebagai Danau",danau
https://pesona.travel/keajaiban/2247/meniti-danau-suci,Meniti Danau Suci - Pesona Indonesia,"Ranu Kumbolo adalah tempat menghela napas sebelum melanjutkan perjalanan ke Kalimati maupun ke puncak. Bahkan bagi sebagian pendaki, Ranu Kumbolo adalah tujuan akhir, mereka tak perlu mencapai puncak. Kita memang boleh camp di sini,  tetapi harus membawa ",danau
https://pesona.travel/keajaiban/5721/indahnya-lima-danau-di-sulawesi-utara,Indahnya Lima Danau di Sulawesi Utara - Pesona Indonesia,Wisata alam yang ada di Indonesia seolah tak pernah habis untuk diceritakan. Sulawesi Utara merupakan salah satu provinsi yang memiliki banyak tujuan wisata alam yang luar biasa biasa. ,danau
https://pesona.travel/keajaiban/6049/serunya-menikmati-perjalanan-menuju-danau-kelimutu,Serunya Menikmati Perjalanan Menuju Danau Kelimutu - Pesona Indonesia,"Danau Kelimutu sendiri sebenarnya berada dalam Kawasan Taman Nasional Kelimutu terletak di wilayah Kabupaten Ende, Provinsi Nusa Tenggara Timur (NTT).",danau
https://pesona.travel/keajaiban/5399/pesona-danau-batur-kintamani-untuk-relaksasi,Pesona Danau Batur Kintamani untuk Relaksasi - Pesona Indonesia,"Tepat di sebelah dermaga penyebrangan, berdiri sebuah hotel dilengkapi restoran yang mengapung di atas Danau Batur, namanya Resto Apung. Di seputar resto, kita bisa saksikan keindahan Danau Batur dari sudut berbeda. Di sinilah, mungkin, kita bisa menata j",danau
